place,name,blkgrps,population,households,alltransit_performance_score
"""2458900""","""Olney""",19.23,33250.56,10905.89,4.5
"""2459325""","""Overlea""",8.16,11529.91,4655.77,5.5
"""2459375""","""Owings""",0.69,1761.21,566.69,1.3
"""2459425""","""Owings Mills""",13.50,38195.23,14555.51,4.3
"""2459450""","""Oxford""",0.57,378.76,208.40,0.0
"""2459500""","""Oxon Hill""",10.75,18148.44,6958.87,4.8
"""2459787""","""Paramount-Long Meadow""",0.83,2141.01,845.01,0.8
"""2460275""","""Parkville""",26.99,31755.00,12486.53,5.3
"""2460325""","""Parole""",8.85,15975.20,7929.19,2.6
"""2460425""","""Parsonsburg""",0.18,180.51,72.71,1.4
"""2460475""","""Pasadena""",12.63,29146.71,10180.25,0.7
"""2460770""","""Pecktonville""",0.02,21.40,6.73,0.0
"""2460950""","""Peppermill Village""",3.00,4302.00,1684.00,8.9
"""2460975""","""Perry Hall""",17.81,28638.28,11111.18,1.4
"""2461075""","""Perryman""",1.77,2519.76,967.82,2.3
"""2461150""","""Perryville""",1.04,1946.62,799.61,4.4
"""2461400""","""Pikesville""",19.24,32530.79,13413.65,5.1
"""2461700""","""Pinesburg""",0.11,156.42,67.76,0.7
"""2461875""","""Piney Point""",0.40,570.89,235.31,0.0
"""2462025""","""Pittsville""",0.19,375.18,151.65,0.9
"""2462100""","""Pleasant Grove""",0.11,109.38,46.13,0.8
"""2462175""","""Pleasant Hills""",2.00,3745.00,1220.00,0.9
"""2462475""","""Pocomoke City""",3.85,3245.94,1244.39,1.5
"""2462575""","""Point of Rocks""",0.13,275.89,96.28,2.0
"""2462675""","""Pomfret""",0.36,864.59,303.05,1.7
"""2462775""","""Pondsville""",0.03,31.65,13.28,0.1
"""2462850""","""Poolesville""",0.42,914.03,280.73,1.8
"""2463075""","""Port Deposit""",0.35,683.39,237.53,0.5
"""2463225""","""Port Tobacco Village""",0.03,62.70,19.03,1.5
"""2463300""","""Potomac""",27.75,45856.20,16082.56,5.0
"""2463375""","""Potomac Heights""",0.82,1057.15,515.88,2.0
"""2463425""","""Potomac Park""",0.23,715.69,99.84,1.5
"""2463725""","""Powellville""",0.06,57.81,20.68,0.0
"""2463825""","""Preston""",0.04,73.22,26.61,0.6
"""2463950""","""Prince Frederick""",0.66,1299.01,469.91,2.1
"""2464000""","""Princess Anne""",1.05,1892.36,801.24,2.9
"""2464375""","""Pylesville""",0.32,857.64,244.67,0.0
"""2464475""","""Quantico""",0.08,167.51,68.88,0.0
"""2464495""","""Queen Anne""",1.12,1813.34,646.91,1.7
"""2464500""","""Queen Anne""",0.00,6.47,2.45,0.4
"""2464568""","""Queensland""",0.78,2206.57,905.40,2.6
"""2464600""","""Queenstown""",0.10,185.93,67.05,0.8
"""2464950""","""Randallstown""",17.12,32642.08,11459.84,4.2
"""2465150""","""Rawlings""",0.05,58.82,22.31,0.6
"""2465312""","""Redland""",11.12,17142.06,5417.98,7.5
"""2465550""","""Reid""",0.03,33.55,12.22,0.6
"""2465600""","""Reisterstown""",14.02,26925.21,10056.21,3.1
"""2466000""","""Ridgely""",0.51,856.64,322.90,0.7
"""2466150""","""Ringgold""",0.03,29.45,12.17,0.0
"""2466275""","""Rising Sun""",0.29,757.81,264.56,0.0
"""2466400""","""Riva""",3.00,3802.00,1383.00,0.0
"""2466635""","""Riverdale Park""",4.79,8800.27,2324.69,8.2
"""2466762""","""Riverside""",3.79,5845.06,2218.67,2.0
"""2466850""","""Riviera Beach""",5.84,12324.42,4288.22,0.7
"""2467000""","""Robinwood""",2.49,6704.90,2673.21,1.6
"""2467400""","""Rock Hall""",0.91,636.85,262.16,0.7
"""2467500""","""Rock Point""",0.08,124.08,46.21,0.0
"""2467675""","""Rockville""",38.28,61713.80,22745.04,8.5
"""2467950""","""Rohrersville""",0.01,44.81,15.74,0.0
"""2468300""","""Rosaryville""",5.18,12284.20,3984.16,0.3
"""2468400""","""Rosedale""",14.00,20379.18,7504.47,4.8
"""2468600""","""Rosemont""",0.15,127.79,43.41,0.6
"""2468700""","""Rossville""",6.78,15941.57,6237.35,6.0
"""2469200""","""Sabillasville""",0.09,109.15,39.63,0.0
"""2469425""","""St. George Island""",0.09,93.59,32.13,0.0
"""2469550""","""St. James""",0.99,3202.24,1067.81,0.9
"""2469675""","""St. Leonard""",0.78,1809.42,624.44,1.1
