place,name,blkgrps,population,households,alltransit_performance_score
"""5510500""","""Bruce""",0.39,368.37,162.49,0.0
"""5510550""","""Brule""",0.05,49.16,20.31,0.0
"""5511062""","""Buffalo City""",0.10,175.99,77.72,0.0
"""5511200""","""Burlington""",4.88,7913.83,3289.19,0.0
"""5511250""","""Burnett""",0.01,6.89,2.83,0.0
"""5511475""","""Butler""",2.00,1847.00,895.00,0.1
"""5511500""","""Butte des Morts""",0.09,186.75,79.54,0.0
"""5511525""","""Butternut""",0.01,7.41,3.23,0.0
"""5511650""","""Cable""",0.01,7.54,3.83,0.0
"""5511750""","""Cadott""",0.39,387.62,163.54,0.0
"""5511950""","""Caledonia""",18.32,24960.45,9796.31,1.1
"""5512200""","""Cambria""",0.18,160.43,57.16,0.0
"""5512225""","""Cambridge""",0.16,242.04,103.32,0.0
"""5512250""","""Cameron""",0.45,1030.15,409.87,0.0
"""5512325""","""Campbellsport""",0.16,259.11,100.57,0.0
"""5512350""","""Camp Douglas""",0.05,46.93,18.70,0.0
"""5512400""","""Camp Lake""",1.51,2663.20,970.88,0.0
"""5512675""","""Caroline""",0.04,38.27,13.44,0.0
"""5512825""","""Cascade""",0.05,75.43,29.87,0.0
"""5512850""","""Casco""",0.04,44.02,17.22,0.0
"""5512950""","""Cashton""",0.25,259.24,106.79,0.0
"""5513050""","""Cassville""",0.08,90.27,38.17,0.0
"""5513150""","""Cataract""",0.01,12.70,4.86,0.0
"""5513175""","""Catawba""",0.05,28.65,14.04,0.0
"""5513300""","""Cazenovia""",0.02,25.63,9.95,0.0
"""5513325""","""Cecil""",0.09,86.33,37.54,0.0
"""5513375""","""Cedarburg""",6.39,9793.40,4074.83,0.0
"""5513475""","""Cedar Grove""",0.83,1515.76,576.21,0.0
"""5513850""","""Centuria""",0.16,196.58,77.82,0.0
"""5513880""","""Chain O' Lakes""",0.20,300.36,133.56,0.0
"""5514150""","""Chaseburg""",0.01,24.96,9.26,0.0
"""5514175""","""Chelsea""",0.01,4.67,1.97,0.0
"""5514225""","""Chenequa""",1.39,957.81,402.18,0.3
"""5514325""","""Chetek""",0.72,1124.28,477.29,0.0
"""5514440""","""Chief Lake""",0.96,1180.22,465.06,0.0
"""5514450""","""Chili""",0.03,47.63,15.82,0.0
"""5514475""","""Chilton""",1.21,2800.92,1142.12,0.0
"""5514575""","""Chippewa Falls""",10.02,12609.08,5453.71,0.0
"""5514850""","""Clam Lake""",0.00,1.00,0.44,0.0
"""5515100""","""Clayton""",0.10,120.36,46.92,0.0
"""5515250""","""Clear Lake""",0.17,245.67,108.26,0.0
"""5515400""","""Cleveland""",0.19,206.32,79.59,0.0
"""5515625""","""Clinton""",0.26,383.46,144.44,0.0
"""5515725""","""Clintonville""",2.65,2222.05,1023.07,0.0
"""5515900""","""Clyman""",0.02,14.59,5.78,0.0
"""5515975""","""Cobb""",0.03,26.42,11.37,0.0
"""5516025""","""Cochrane""",0.04,65.50,28.92,0.0
"""5516150""","""Colby""",0.35,491.72,183.09,0.0
"""5516250""","""Coleman""",0.19,180.62,82.72,0.0
"""5516275""","""Colfax""",0.14,185.81,69.14,0.0
"""5516350""","""Collins""",0.01,20.20,8.07,0.0
"""5516375""","""Coloma""",0.02,29.04,12.56,0.0
"""5516450""","""Columbus""",1.91,1779.25,824.49,1.1
"""5516500""","""Combined Locks""",1.94,3386.80,1337.30,0.7
"""5516575""","""Como""",2.09,2372.80,1004.27,0.0
"""5516775""","""Conrath""",0.01,6.83,2.61,0.0
"""5516900""","""Coon Valley""",0.13,109.86,48.51,0.0
"""5517100""","""Cornell""",0.22,207.66,82.99,0.0
"""5517150""","""Cornucopia""",0.01,27.66,11.07,0.6
"""5517175""","""Cottage Grove""",1.40,3798.86,1253.84,0.0
"""5517225""","""Couderay""",0.01,7.67,4.08,0.0
"""5517425""","""Crandon""",0.31,374.59,164.51,0.0
"""5517725""","""Crivitz""",0.05,68.24,29.29,0.0
"""5517775""","""Cross Plains""",0.23,555.11,211.43,0.0
"""5517950""","""Cuba City""",0.74,641.29,270.08,0.0
"""5517975""","""Cudahy""",17.00,18350.00,7434.00,6.0
"""5518025""","""Cumberland""",0.33,531.68,259.15,0.0
"""5518125""","""Curtiss""",0.01,16.50,4.93,0.0
"""5518500""","""Dale""",0.05,142.49,49.91,0.0
"""5518575""","""Dallas""",0.04,37.55,13.85,0.0
"""5518625""","""Dalton""",0.01,17.01,5.93,0.0
"""5518650""","""Danbury""",0.02,21.16,11.66,0.0
"""5518700""","""Dane""",0.03,61.37,24.47,0.0
"""5518825""","""Darien""",0.12,292.84,93.74,0.0
"""5518875""","""Darlington""",1.15,994.67,386.06,0.0
"""5519250""","""Deerfield""",0.13,281.65,104.93,0.0
"""5519325""","""Deer Park""",0.03,25.62,10.39,0.0
"""5519350""","""DeForest""",4.12,9277.76,3431.61,0.0
"""5519400""","""Delafield""",4.14,6720.12,2697.54,0.4
"""5519450""","""Delavan""",6.06,7387.96,2919.04,0.0
"""5519500""","""Delavan Lake""",2.04,1558.42,628.45,0.0
"""5519600""","""Dellwood""",0.88,641.09,289.06,0.0
"""5519700""","""Denmark""",0.29,365.37,148.49,0.0
"""5519775""","""De Pere""",14.86,21334.85,8365.10,2.5
"""5519850""","""De Soto""",0.02,26.50,12.02,0.0
"""5520125""","""Diamond Bluff""",0.04,58.98,22.40,0.0
"""5520167""","""Diaperville""",0.00,3.69,1.26,0.7
"""5520175""","""Dickeyville""",0.10,147.30,57.13,0.0
"""5520275""","""Dodge""",0.01,7.85,3.59,0.0
"""5520350""","""Dodgeville""",0.74,1108.50,456.21,0.0
"""5520450""","""Dorchester""",0.08,103.36,40.48,0.0
"""5520550""","""Dousman""",1.06,1762.55,727.45,0.0
"""5520675""","""Downing""",0.09,83.94,31.79,0.0
"""5520725""","""Downsville""",0.02,25.85,9.72,0.0
"""5520775""","""Doylestown""",0.12,107.26,48.89,0.0
"""5520850""","""Dresser""",0.14,217.59,89.92,0.0
"""5520875""","""Drummond""",0.01,8.45,3.80,0.0
"""5520975""","""Dunbar""",0.01,3.56,1.71,0.0
"""5521225""","""Durand""",0.31,275.28,118.51,0.0
"""5521375""","""Dyckesville""",0.04,77.98,33.85,0.0
"""5521425""","""Eagle""",0.14,255.39,88.16,0.0
"""5521525""","""Eagle Lake""",1.00,1149.00,483.00,0.0
"""5521625""","""Eagle River""",0.42,471.94,225.10,0.0
"""5521900""","""Eastman""",0.05,60.95,23.40,0.0
"""5522100""","""East Troy""",2.03,3027.96,1184.23,0.0
"""5522300""","""Eau Claire""",45.29,60887.81,24552.33,3.9
"""5522475""","""Eden""",0.06,65.85,27.30,0.0
"""5522550""","""Edgar""",0.59,503.20,188.39,0.0
"""5522575""","""Edgerton""",3.45,4236.67,1801.06,0.0
"""5522700""","""Edmund""",0.01,8.28,3.46,0.0
"""5522850""","""Egg Harbor""",0.07,111.67,54.86,0.0
"""5522975""","""Eland""",0.09,118.20,45.09,0.0
