place,name,blkgrps,population,households,alltransit_performance_score
"""2809460""","""Bude""",0.11,128.65,54.41,0.0
"""2809820""","""Burnsville""",0.71,743.07,290.53,0.0
"""2810060""","""Byhalia""",0.51,1075.76,401.43,0.0
"""2810140""","""Byram""",3.31,11343.88,4199.97,0.0
"""2810460""","""Caledonia""",0.13,303.31,112.04,0.0
"""2810580""","""Calhoun City""",1.18,1155.69,436.36,0.0
"""2811100""","""Canton""",7.35,9999.77,3555.67,0.0
"""2811580""","""Carrollton""",0.08,68.12,34.86,0.0
"""2811780""","""Carthage""",2.75,3136.37,999.03,0.0
"""2811820""","""Cary""",0.00,3.41,1.13,0.0
"""2812740""","""Centreville""",0.23,395.88,160.27,0.0
"""2812900""","""Charleston""",2.05,1562.05,627.35,0.0
"""2813580""","""Chunky""",0.02,14.81,5.69,0.0
"""2813700""","""Clara""",0.05,77.54,30.96,0.0
"""2813820""","""Clarksdale""",14.29,13997.80,5074.92,0.0
"""2814140""","""Cleary""",0.51,1486.42,548.75,0.0
"""2814260""","""Cleveland""",6.98,9945.58,3600.20,0.0
"""2814420""","""Clinton""",16.45,25168.27,9038.81,0.0
"""2814540""","""Cloverdale""",0.17,122.07,45.22,0.0
"""2814580""","""Coahoma""",0.00,3.85,1.54,0.0
"""2814740""","""Coffeeville""",0.81,787.00,323.90,0.0
"""2814900""","""Coldwater""",0.29,472.88,182.28,0.0
"""2815140""","""Collins""",1.72,1898.28,712.75,0.0
"""2815180""","""Collinsville""",0.46,1230.96,442.71,0.0
"""2815340""","""Columbia""",3.62,3488.50,1346.31,0.0
"""2815380""","""Columbus""",18.81,21714.46,8443.20,0.0
"""2815420""","""Columbus AFB""",0.22,363.32,134.25,0.0
"""2815500""","""Como""",0.25,381.77,157.40,0.0
"""2815540""","""Conehatta""",0.47,652.44,222.61,0.0
"""2815700""","""Corinth""",12.02,13780.88,5423.17,0.0
"""2815980""","""Courtland""",0.06,158.37,54.05,0.0
"""2816420""","""Crawford""",0.03,33.55,13.58,0.0
"""2816460""","""Crenshaw""",0.00,9.43,2.78,0.0
"""2816620""","""Crosby""",0.02,21.11,6.90,0.0
"""2816940""","""Crowder""",0.01,5.41,2.21,0.0
"""2816980""","""Cruger""",0.01,4.66,1.94,0.0
"""2817060""","""Crystal Springs""",3.06,3962.96,1275.31,0.0
"""2817700""","""Darling""",0.04,55.99,20.63,0.0
"""2818180""","""Decatur""",1.13,1618.28,458.92,0.0
"""2818340""","""De Kalb""",0.33,827.94,245.47,0.0
"""2818420""","""DeLisle""",0.40,697.16,256.57,0.0
