place,name,blkgrps,population,households,alltransit_performance_score
"""4983252""","""West Mountain""",0.77,1129.40,350.28,0.8
"""4983390""","""West Point""",2.87,9068.97,2564.97,2.6
"""4983470""","""West Valley City""",63.54,134435.83,36838.43,7.1
"""4983730""","""West Wood""",0.00,4.60,1.61,0.0
"""4984050""","""White City""",3.55,4424.83,1472.48,5.8
"""4984095""","""White Mesa""",0.00,1.32,0.73,0.3
"""4984160""","""Whiterocks""",0.01,25.32,6.06,0.0
"""4984710""","""Willard""",0.38,743.41,240.22,2.7
"""4984950""","""Wolf Creek""",0.01,43.65,14.99,0.4
"""4985040""","""Woodland""",0.07,51.53,22.33,0.0
"""4985050""","""Woodland Hills""",0.09,231.61,59.92,0.0
"""4985260""","""Woodruff""",0.00,0.80,0.20,0.0
"""4985370""","""Woods Cross""",5.03,8634.73,2761.72,6.1
