place,name,blkgrps,population,households,alltransit_performance_score
"""4809160""","""Boerne""",5.29,10354.14,3662.75,0.0
"""4809172""","""Bogata""",0.63,363.49,151.72,0.0
"""4809232""","""Boling""",0.72,812.02,360.02,0.0
"""4809250""","""Bolivar Peninsula""",3.49,2016.40,787.85,0.0
"""4809310""","""Bonanza Hills""",0.00,1.09,0.31,0.0
"""4809328""","""Bonham""",6.66,7553.57,2080.21,0.0
"""4809388""","""Bonney""",0.06,193.25,53.85,0.0
"""4809448""","""Booker""",0.00,6.86,2.49,0.0
"""4809556""","""Borger""",10.29,9495.06,3405.13,0.0
"""4809598""","""Botines""",0.00,1.86,0.52,0.0
"""4809628""","""Bovina""",0.60,433.65,145.33,0.0
"""4809640""","""Bowie""",4.90,3661.66,1531.96,0.0
"""4809656""","""Box Canyon""",0.00,0.29,0.12,0.0
"""4809748""","""Boyd""",0.37,629.22,220.73,0.0
"""4809796""","""Boys Ranch""",0.00,1.23,0.26,0.0
"""4809868""","""Brackettville""",0.17,167.50,46.92,0.0
"""4809916""","""Brady""",3.42,2557.89,999.22,0.0
"""4810072""","""Brazoria""",1.25,1427.63,599.67,0.0
"""4810087""","""Brazos Bend""",0.15,229.03,87.78,0.0
"""4810090""","""Brazos Country""",0.08,174.97,61.21,0.0
"""4810132""","""Breckenridge""",3.07,2742.14,925.66,0.0
"""4810144""","""Bremond""",0.06,71.60,33.08,0.0
"""4810156""","""Brenham""",10.40,14774.42,4660.93,0.0
"""4810192""","""Briar""",3.74,4217.70,1650.98,0.0
"""4810197""","""Briarcliff""",0.11,340.46,139.60,0.0
"""4810216""","""Briaroaks""",0.42,365.22,139.74,0.0
"""4810252""","""Bridge City""",4.34,4547.09,1621.26,0.0
"""4810264""","""Bridgeport""",1.22,2682.73,880.57,0.0
"""4810336""","""Bristol""",0.12,200.14,65.95,0.0
"""4810384""","""Broaddus""",0.00,5.05,1.91,0.0
"""4810528""","""Bronte""",0.04,39.27,17.49,0.0
"""4810636""","""Brookshire""",0.23,619.12,196.47,0.0
