place,name,blkgrps,population,households,alltransit_performance_score
"""0532470""","""Hindsville""",0.01,13.55,5.04,0.0
"""0532650""","""Holiday Island""",0.81,1516.13,752.04,0.0
"""0532710""","""Holland""",0.11,230.53,90.34,0.0
"""0532800""","""Holly Grove""",0.05,31.74,13.34,0.0
"""0533190""","""Hope""",6.37,6584.87,2220.85,0.9
"""0533310""","""Horatio""",0.07,106.04,36.83,0.0
"""0533370""","""Horseshoe Bend""",1.09,1413.21,610.00,0.0
"""0533375""","""Horseshoe Lake""",0.01,5.31,2.09,0.0
"""0533400""","""Hot Springs""",30.96,33950.24,14516.26,2.0
"""0533482""","""Hot Springs Village""",8.13,13014.07,6475.84,0.0
"""0533490""","""Houston""",0.03,48.78,15.90,0.0
"""0533580""","""Hoxie""",1.24,1070.68,470.57,0.1
"""0533760""","""Hughes""",0.28,193.17,81.89,0.0
"""0533820""","""Humnoke""",0.01,4.10,1.56,0.0
"""0533850""","""Humphrey""",0.02,11.31,4.71,0.0
"""0533910""","""Hunter""",0.00,3.42,1.63,0.0
"""0533940""","""Huntington""",0.01,26.31,9.49,0.0
"""0533970""","""Huntsville""",0.34,512.38,186.86,0.0
"""0534090""","""Huttig""",0.07,57.50,21.82,0.0
"""0534150""","""Imboden""",0.03,37.21,16.82,0.0
"""0534720""","""Jacksonport""",0.03,38.00,14.18,0.0
"""0534750""","""Jacksonville""",18.35,26615.90,9071.65,0.4
"""0534900""","""Jasper""",0.02,20.22,8.37,0.0
"""0535040""","""Jennette""",0.04,29.46,10.54,0.0
"""0535140""","""Jericho""",0.01,8.23,3.23,0.0
"""0535170""","""Jerome""",0.00,0.13,0.07,0.0
"""0535500""","""Johnson""",0.86,2517.97,990.55,3.2
"""0535650""","""Joiner""",0.01,8.11,3.72,0.0
"""0535710""","""Jonesboro""",38.46,63766.77,24842.41,2.0
"""0536040""","""Judsonia""",0.56,721.88,281.09,0.0
"""0536130""","""Junction City""",0.01,14.31,5.92,0.0
"""0536310""","""Keiser""",0.00,4.12,1.35,0.0
"""0536430""","""Kensett""",0.25,357.15,146.68,0.0
"""0536550""","""Keo""",0.06,51.78,21.45,0.0
"""0536670""","""Kibler""",0.55,650.00,250.89,0.0
"""0536880""","""Kingsland""",0.02,20.05,9.27,0.0
"""0537060""","""Kirby""",0.11,151.12,58.34,0.0
"""0537240""","""Knobel""",0.01,3.01,1.37,0.0
"""0537300""","""Knoxville""",0.24,268.81,117.72,0.0
"""0537660""","""Lafe""",0.06,107.97,42.38,0.0
