place,name,blkgrps,population,households,alltransit_performance_score
"""2535075""","""Leominster""",26.00,41446.00,16563.00,2.8
"""2535250""","""Lexington""",22.00,33339.00,11755.00,5.0
"""2536020""","""Littleton Common""",2.00,3212.00,1206.00,1.1
"""2536335""","""Longmeadow""",8.00,15876.00,5694.00,2.5
"""2537000""","""Lowell""",80.00,110964.00,38965.00,6.3
"""2537385""","""Lunenburg""",0.83,1559.23,596.61,1.1
"""2537490""","""Lynn""",72.00,93069.00,32981.00,7.4
"""2537595""","""Lynnfield""",9.00,12732.00,4529.00,0.6
"""2537735""","""Madaket""",0.20,109.09,33.98,0.1
"""2537875""","""Malden""",52.00,61212.00,23028.00,8.7
"""2538230""","""Mansfield Center""",3.67,7139.94,2826.24,5.0
"""2538435""","""Marblehead""",20.00,20392.24,8249.73,4.8
"""2538575""","""Marion Center""",1.09,1074.47,388.07,0.0
"""2538715""","""Marlborough""",21.00,39771.00,15529.00,1.8
"""2538820""","""Marshfield""",3.61,5120.45,1987.22,1.4
"""2538960""","""Marshfield Hills""",2.00,2465.00,879.00,0.0
"""2539152""","""Mashpee Neck""",0.54,947.04,398.24,0.0
"""2539485""","""Mattapoisett Center""",3.07,3229.53,1286.04,0.0
"""2539660""","""Maynard""",7.00,10560.00,4274.00,0.1
"""2539730""","""Medfield""",3.35,6416.25,2253.48,0.0
"""2539835""","""Medford""",53.00,57700.00,22490.00,8.5
"""2540115""","""Melrose""",27.00,28132.00,11481.00,7.5
"""2540710""","""Methuen Town""",35.00,49575.00,17665.00,1.9
"""2540885""","""Middleborough Center""",6.00,7462.00,2815.00,2.9
"""2541200""","""Milford""",17.00,25738.00,10002.00,2.0
"""2541410""","""Millers Falls""",0.14,133.74,50.87,0.9
"""2541532""","""Millis-Clicquot""",2.46,3584.38,1476.61,0.0
"""2541725""","""Milton""",25.00,27527.00,8970.00,7.2
"""2541960""","""Monomoscoy Island""",0.07,84.94,40.06,0.0
"""2542180""","""Monson Center""",1.38,864.79,352.07,0.0
"""2542670""","""Monument Beach""",1.78,3246.79,1391.60,1.2
"""2543615""","""Nahant""",4.00,3488.00,1597.00,2.5
"""2543755""","""Nantucket""",5.53,6333.78,2236.50,5.1
"""2544140""","""Needham""",23.00,30423.62,10650.31,5.0
"""2545000""","""New Bedford""",87.00,95125.00,39491.00,3.7
"""2545245""","""Newburyport""",14.00,17890.00,7881.00,2.9
"""2545500""","""New Seabury""",0.91,904.88,518.47,0.0
"""2545560""","""Newton""",64.00,88479.00,30952.00,8.1
"""2546225""","""North Adams""",12.00,13211.00,5839.00,1.5
"""2546295""","""North Amherst""",2.71,4631.17,1190.07,6.5
"""2546330""","""Northampton""",19.00,28548.00,11406.00,4.0
"""2546785""","""Northborough""",5.00,6316.00,2342.00,0.0
"""2547100""","""North Brookfield""",3.00,2226.00,848.00,0.0
"""2547590""","""North Eastham""",1.87,1498.37,821.21,1.5
"""2547730""","""North Falmouth""",3.38,2781.07,1316.87,0.9
"""2547800""","""Northfield""",0.33,485.10,196.70,0.0
"""2548220""","""North Lakeville""",2.00,2710.48,1179.01,2.6
"""2548710""","""North Pembroke""",2.17,2683.60,1101.38,1.2
"""2548780""","""North Plymouth""",3.00,3779.00,1510.00,3.6
"""2549165""","""North Scituate""",4.00,4890.00,1787.00,2.5
"""2549200""","""North Seekonk""",2.61,2457.50,909.77,2.3
"""2549700""","""Northwest Harwich""",3.74,3918.90,1630.16,1.2
"""2549710""","""North Westport""",1.69,3810.48,1513.86,1.4
"""2550005""","""Norton Center""",0.95,2747.40,455.15,2.1
