place,name,blkgrps,population,households,alltransit_performance_score
"""0826875""","""Fleming""",0.00,1.35,0.48,0.0
"""0827040""","""Florence""",1.16,1162.50,501.51,0.0
"""0827095""","""Florissant""",0.02,32.13,15.74,0.0
"""0827175""","""Floyd Hill""",0.14,345.10,161.90,0.0
"""0827370""","""Fort Carson""",5.83,14915.08,2736.15,0.7
"""0827425""","""Fort Collins""",92.96,147240.09,57622.83,4.7
"""0827535""","""Fort Garland""",0.00,1.18,0.46,0.0
"""0827700""","""Fort Lupton""",6.47,6810.26,2260.82,0.0
"""0827810""","""Fort Morgan""",6.66,7792.03,2861.47,0.9
"""0827865""","""Fountain""",10.31,27984.61,9208.20,0.5
"""0827975""","""Fowler""",0.16,87.05,38.20,0.0
"""0828105""","""Foxfield""",0.98,693.97,239.47,3.8
"""0828250""","""Franktown""",0.15,347.90,124.83,0.0
"""0828305""","""Fraser""",0.07,104.52,41.20,3.1
"""0828360""","""Frederick""",7.45,9182.69,3113.12,0.0
"""0828690""","""Frisco""",0.99,1699.91,628.77,5.4
"""0828745""","""Fruita""",4.09,10379.22,4097.90,2.1
"""0828800""","""Fruitvale""",5.89,7510.48,3094.35,2.9
"""0828830""","""Fulford""",0.00,9.65,2.75,1.1
"""0829185""","""Garden City""",0.57,265.42,116.52,3.5
"""0829295""","""Garfield""",0.00,3.03,1.30,0.0
"""0829625""","""Genesee""",1.85,2573.95,1109.93,1.1
"""0829680""","""Genoa""",0.00,6.93,0.54,0.0
"""0829735""","""Georgetown""",0.01,8.70,4.43,0.0
"""0829845""","""Gerrard""",0.00,4.74,2.37,0.0
"""0829955""","""Gilcrest""",0.04,52.46,18.44,0.0
"""0830340""","""Glendale""",3.00,5027.00,2919.00,7.3
"""0830350""","""Glendale""",0.04,91.60,38.88,2.0
"""0830420""","""Gleneagle""",1.31,5149.01,1768.69,0.0
"""0830780""","""Glenwood Springs""",6.67,6790.33,2749.77,6.5
"""0830835""","""Golden""",13.53,16836.87,6138.35,5.0
"""0830890""","""Goldfield""",0.00,0.70,0.38,0.0
"""0830945""","""Gold Hill""",0.04,40.65,19.82,0.2
"""0831550""","""Granada""",0.00,0.73,0.27,0.0
"""0831605""","""Granby""",1.03,2114.85,733.50,1.7
"""0831660""","""Grand Junction""",39.68,58656.46,24710.53,3.2
"""0831715""","""Grand Lake""",0.00,4.80,2.46,0.0
"""0831935""","""Grand View Estates""",0.67,460.44,160.42,2.4
"""0832155""","""Greeley""",59.53,95998.85,33849.67,3.3
"""0832650""","""Green Mountain Falls""",0.30,235.10,123.02,0.0
"""0833035""","""Greenwood Village""",10.56,15335.09,6462.99,6.3
"""0833310""","""Grover""",0.00,1.04,0.38,0.0
"""0833420""","""Guffey""",0.03,32.04,13.97,0.0
"""0833502""","""Gunbarrel""",6.13,9140.64,4038.27,4.2
"""0833640""","""Gunnison""",3.86,5000.31,1912.88,1.8
"""0833695""","""Gypsum""",1.78,3253.85,999.57,3.0
"""0834520""","""Hartman""",0.00,0.26,0.11,0.0
"""0834685""","""Hasty""",0.00,0.28,0.13,0.0
"""0834740""","""Haswell""",0.00,0.28,0.14,0.0
"""0834960""","""Haxtun""",0.00,2.24,0.91,0.0
"""0835070""","""Hayden""",0.44,449.49,171.09,0.0
"""0835400""","""Heeney""",0.00,0.97,0.17,0.0
"""0835860""","""Hidden Lake""",0.01,10.85,5.37,0.0
"""0836410""","""Highlands Ranch""",45.69,95955.03,34231.66,3.8
"""0836610""","""Hillrose""",0.00,2.46,1.14,0.0
"""0836940""","""Hoehne""",0.05,33.02,14.05,0.3
"""0837215""","""Holly""",0.18,181.63,66.70,0.0
"""0837220""","""Holly Hills""",2.00,2797.00,1079.00,8.8
"""0837270""","""Holyoke""",1.29,986.20,406.45,0.0
"""0837380""","""Hooper""",0.00,1.59,0.62,0.0
"""0837545""","""Hotchkiss""",0.06,49.80,19.38,0.0
"""0837600""","""Hot Sulphur Springs""",0.01,12.67,4.06,0.8
"""0837655""","""Howard""",0.24,225.97,108.89,0.0
"""0837820""","""Hudson""",0.13,323.62,110.67,0.0
"""0837875""","""Hugo""",0.04,32.78,13.24,0.0
