place,name,blkgrps,population,households,alltransit_performance_score
"""0177880""","""Union Springs""",0.13,241.76,84.72,0.0
"""0177904""","""Uniontown""",0.83,727.31,264.80,0.0
"""0178120""","""Uriah""",0.03,16.16,7.57,0.0
"""0178204""","""Valley""",6.32,6654.58,2588.78,0.0
"""0178232""","""Valley Grande""",2.44,3484.88,1379.79,0.0
"""0178240""","""Valley Head""",0.11,186.91,62.42,0.0
"""0178264""","""Vance""",0.45,767.56,256.84,0.0
"""0178312""","""Vandiver""",1.29,1450.80,576.43,0.0
"""0178480""","""Vernon""",0.95,716.15,302.63,0.0
"""0178552""","""Vestavia Hills""",20.95,30684.92,12242.80,0.0
"""0178984""","""Vina""",0.10,87.13,37.03,0.0
"""0179008""","""Vincent""",1.11,1566.52,557.20,0.0
"""0179032""","""Vinegar Bend""",0.11,93.93,37.85,0.0
"""0179272""","""Vredenburgh""",0.01,8.99,2.97,0.0
"""0179344""","""Wadley""",0.04,39.96,12.08,0.0
"""0179488""","""Waldo""",0.10,112.42,43.51,0.0
"""0179728""","""Walnut Grove""",0.24,411.94,137.46,0.0
"""0179944""","""Warrior""",1.34,2245.67,1071.31,0.0
"""0180064""","""Waterloo""",0.01,7.28,3.22,0.0
"""0180256""","""Waverly""",0.04,39.10,20.39,0.0
"""0180352""","""Weaver""",1.65,1851.53,668.60,1.0
"""0180376""","""Webb""",0.71,1098.93,406.75,0.0
"""0180496""","""Wedowee""",0.08,101.61,44.02,0.0
"""0180736""","""Weogufka""",0.04,47.95,16.85,0.0
"""0180928""","""West Blocton""",0.20,420.51,140.99,0.0
"""0181084""","""West End-Cobb Town""",3.10,2851.47,1048.99,0.2
"""0181336""","""West Jefferson""",0.09,120.99,45.92,0.0
"""0181504""","""Westover""",0.69,2024.69,764.83,0.0
"""0181528""","""West Point""",0.22,436.02,156.67,0.0
"""0181720""","""Wetumpka""",2.53,4787.39,1692.21,0.0
"""0181744""","""Whatley""",0.03,39.96,18.03,0.2
"""0181912""","""White Hall""",0.31,211.02,102.67,0.0
"""0182104""","""White Plains""",0.51,457.39,213.65,0.0
"""0182176""","""Whitesboro""",1.37,2072.85,699.37,0.0
"""0182848""","""Wilsonville""",0.49,1011.05,386.86,0.0
"""0182872""","""Wilton""",0.13,196.20,71.85,0.0
"""0182992""","""Winfield""",2.25,2115.12,826.74,0.0
"""0183400""","""Woodland""",0.07,52.18,21.14,0.0
"""0183640""","""Woodstock""",0.56,1461.82,452.83,0.0
"""0183664""","""Woodville""",0.13,211.25,74.92,0.0
"""0183976""","""Yellow Bluff""",0.00,4.73,1.36,0.3
"""0184096""","""York""",1.69,1674.61,556.06,0.0
