place,name,blkgrps,population,households,alltransit_performance_score
"""5184976""","""West Springfield""",12.00,23106.00,8343.00,4.5
"""5185184""","""Weyers Cave""",0.41,1146.29,426.57,0.0
"""5185600""","""White Stone""",0.17,182.76,86.13,0.0
"""5185608""","""Whitesville""",0.05,38.69,16.62,0.0
"""5186160""","""Williamsburg""",9.00,14817.00,4649.00,4.7
"""5186720""","""Winchester""",24.00,27516.00,10520.00,0.2
"""5186784""","""Windsor""",0.21,326.08,130.10,0.0
"""5187008""","""Wintergreen""",0.60,427.39,231.64,0.4
"""5187072""","""Wise""",0.31,635.95,263.87,0.0
"""5187240""","""Wolf Trap""",9.48,16827.13,5300.17,3.5
"""5187312""","""Woodbridge""",1.72,3380.51,1245.44,4.6
"""5187333""","""Woodburn""",6.32,9753.28,3556.67,7.0
"""5187380""","""Woodlake""",3.02,6575.33,2203.83,0.0
"""5187408""","""Woodlawn""",1.27,1953.93,831.80,0.0
"""5187410""","""Woodlawn""",10.00,23041.00,6880.00,7.1
"""5187712""","""Woodstock""",0.90,1981.98,779.92,0.0
"""5187960""","""Wyndham""",3.33,8584.10,2920.97,0.0
"""5188000""","""Wytheville""",6.56,6229.25,2985.50,0.0
"""5188145""","""Yogaville""",0.09,97.09,44.24,0.0
"""5188176""","""Yorkshire""",5.33,9430.63,2584.76,0.7
"""5188240""","""Yorktown""",0.19,163.57,34.94,0.0
