zip_code,percent_change,equity_risk,2008_avg_salespr,2009_avg_salespr,2010_avg_salespr,2011_avg_salespr,2012_avg_salespr,2013_avg_salespr,2014_avg_salespr,2015_avg_salespr,2016_avg_salespr,2017_avg_salespr,2018_avg_salespr,2019_avg_salespr
19145,0.192491096796726,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,219583.13833333354,101600.0,113575.0,134058.33333333334,163316.66666666666,176575.0,220474.77583333326
10940,0.443100898876405,True,209820.0,184191.66666666666,180725.0,177083.33333333334,160308.33333333334,154566.66666666666,138316.66666666666,147233.33333333334,143591.66666666666,153066.66666666666,175141.66666666666,236700.23416666666
92509,0.533463049427016,True,251217.92599999998,204406.65250000008,172300.0,169316.66666666666,179850.0,224316.66666666666,259775.0,290258.3333333333,322683.3333333333,343958.3333333333,377991.6666666667,392300.0
29910,0.19364258679061,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,244954.73750000002,232508.33333333334,243416.66666666666,270591.6666666667,294241.6666666667
19140,-0.857386822237836,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,102132.65749999994,28441.666666666668,30366.666666666668,37108.333333333336
92024,0.552275522755228,True,670190.0,591783.3333333334,620166.6666666666,601891.6666666666,634383.3333333334,722333.3333333334,745175.0,829675.0,864050.0,932400.0,993500.0,1129675.0
92553,0.182872320761697,True,251217.92599999998,190323.3191666667,132633.33333333334,130075.0,134966.66666666666,171350.0,211958.33333333334,229266.66666666666,247775.0,268150.0,297125.0,310775.0
4401,-0.308846031730764,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,267540.0775000003,281017.9766666668,151933.33333333334,163850.0
35758,-0.149148983715841,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,196173.0525000001,172433.33333333334,169266.66666666666,185966.66666666666,183083.33333333334,188375.0,204258.33333333334,214633.33333333334
29607,-0.133550667398104,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,215815.73916666687,166683.33333333334,182300.0,195491.66666666666,216041.66666666666,238325.0
33810,0.135338345864662,True,157750.0,127600.0,110591.66666666667,100716.66666666667,105100.0,117916.66666666667,130283.33333333333,141833.33333333334,155491.66666666666,166291.66666666666,183733.33333333334,193658.33333333334
22003,0.260479041916168,True,355470.0,328725.0,360133.3333333333,372233.3333333333,407125.0,436300.0,451441.6666666667,467275.0,468625.0,486125.0,507141.6666666667,529091.6666666666
75703,0.594626168224299,True,175400.0,173200.0,184200.0,189141.66666666666,184841.66666666666,180750.0,195100.0,213483.33333333334,208241.66666666666,223933.33333333334,222950.0,238841.66666666666
34741,-0.33298628317488,False,251217.92599999998,226411.61916666682,224630.49916666676,163329.2541666665,62233.333333333336,75750.0,78566.66666666667,100291.66666666667,120725.0,140166.66666666666,167916.66666666666,174266.66666666666
61265,0.213203463203463,True,88830.0,89050.0,88508.33333333333,87291.66666666667,81783.33333333333,87183.33333333333,91483.33333333333,95041.66666666667,92225.0,90958.33333333333,106250.0,104300.0
96720,0.169804741980474,True,290970.0,244891.66666666666,244058.33333333334,233550.0,232641.66666666666,244908.33333333334,237808.33333333334,278683.3333333333,255483.33333333334,290966.6666666667,310750.0,336916.6666666667
19320,0.00698974836905871,True,189230.0,182516.66666666666,188450.0,178941.66666666666,169716.66666666666,156225.0,178325.0,184416.66666666666,174125.0,186725.0,193558.33333333334,203025.0
22554,0.219758064516129,True,264550.0,223508.33333333334,236750.0,225325.0,257983.33333333334,279866.6666666667,285308.3333333333,294141.6666666667,306391.6666666667,327900.0,342866.6666666667,354150.0
89129,0.081111876212653,True,251217.92599999998,175142.0216666667,133050.0,120483.33333333333,125941.66666666667,161791.66666666666,179733.33333333334,197158.33333333334,211741.66666666666,240433.33333333334,268475.0,288041.6666666667
92880,0.343493552168816,True,383610.0,350958.3333333333,359325.0,339066.6666666667,343208.3333333333,409500.0,460500.0,468366.6666666667,488133.3333333333,523958.3333333333,556341.6666666666,563466.6666666666
92253,-0.104365079365079,False,415800.0,318991.6666666667,313166.6666666667,282083.3333333333,285508.3333333333,353875.0,376050.0,371375.0,361966.6666666667,395475.0,426808.3333333333,450766.6666666667
44124,-0.0895041854475209,False,135410.0,131500.0,129391.66666666667,118858.33333333333,118200.0,112083.33333333333,119358.33333333333,120466.66666666667,125266.66666666667,131366.66666666666,138058.33333333334,146466.66666666666
38017,0.249048772051193,True,282280.0,267275.0,271683.3333333333,258375.0,262225.0,257033.33333333334,269058.3333333333,272950.0,292733.3333333333,309866.6666666667,321441.6666666667,359266.6666666667
23188,0.118622113071972,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,278824.3241666667,298575.0,300775.0,304758.3333333333
75080,0.958558558558559,True,167820.0,173925.0,176183.33333333334,173091.66666666666,174100.0,185658.33333333334,205758.33333333334,237000.0,260950.0,283733.3333333333,310883.3333333333,322100.0
97223,0.291416566626651,True,295180.0,285291.6666666667,263400.0,255608.33333333334,263041.6666666667,291933.3333333333,298916.6666666667,334383.3333333333,373983.3333333333,402233.3333333333,426183.3333333333,430108.3333333333
89122,-0.119809293499145,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,226772.80750000017,170808.33333333334,207966.66666666666,221908.33333333334
70816,-0.340042664366237,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,267540.0775000003,212227.03416666662,172333.33333333334,175991.66666666666
85254,0.198593073593074,True,356440.0,295933.3333333333,275900.0,251850.0,261916.66666666666,309975.0,316208.3333333333,331791.6666666667,354816.6666666667,378291.6666666667,405841.6666666667,423341.6666666667
23434,-0.170689515773667,False,251217.92599999998,221802.34250000014,187766.66666666666,166266.66666666666,163158.33333333334,165841.66666666666,164100.0,178083.33333333334,183483.33333333334,192658.33333333334,194283.33333333334,208141.66666666666
48044,0.474903474903475,True,198390.0,171441.66666666666,170633.33333333334,156750.0,178841.66666666666,205266.66666666666,208525.0,229175.0,240600.0,254366.66666666666,275158.3333333333,292325.0
20774,0.118993501555728,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,267540.0775000003,278460.36750000005,289100.0,311208.3333333333
92223,0.227733526430123,True,244910.0,202500.0,192616.66666666666,175875.0,176441.66666666666,211300.0,246491.66666666666,258016.66666666666,279650.0,297616.6666666667,328308.3333333333,345983.3333333333
49009,-0.0770996178672475,False,251217.92599999998,194350.35500000004,181983.33333333334,170558.33333333334,186216.66666666666,185566.66666666666,188783.33333333334,197050.0,212075.0,223016.66666666666,238900.0,250683.33333333334
28173,0.120803443328551,True,312020.0,312933.3333333333,346441.6666666667,312750.0,306491.6666666667,310441.6666666667,298791.6666666667,324250.0,339300.0,350708.3333333333,376950.0,395125.0
78258,0.187230989956958,True,259240.0,246850.0,269125.0,256216.66666666666,257675.0,271941.6666666667,288925.0,299916.6666666667,311750.0,318183.3333333333,321133.3333333333,332816.6666666667
45238,-0.137566137566138,False,102180.0,87958.33333333333,90716.66666666667,82141.66666666667,71966.66666666667,71691.66666666667,78033.33333333333,83475.0,92075.0,105766.66666666667,111750.0,120133.33333333333
63116,-0.500111100864916,False,251217.92599999998,226411.61916666682,224630.49916666676,166779.25416666648,68958.33333333333,78041.66666666667,88975.0,100141.66666666667,110450.0,111800.0,116400.0,122583.33333333333
60073,-0.38572344786818,False,251217.92599999998,163675.35500000004,106166.66666666667,76758.33333333333,75991.66666666667,75975.0,97666.66666666667,111683.33333333333,114550.0,133300.0,154000.0,161858.33333333334
75040,-0.262051082777554,False,251217.92599999998,226411.61916666682,224630.49916666676,108106.14666666667,96083.33333333333,111983.33333333333,128033.33333333333,142308.33333333334,156491.66666666666,178658.33333333334,191366.66666666666,203000.0
29501,-0.0289343683839097,False,129720.0,119650.0,125241.66666666667,132325.0,145041.66666666666,131591.66666666666,124025.0,148000.0,144258.33333333334,145150.0,153150.0,145475.0
27613,0.369951534733441,True,216770.0,211266.66666666666,222333.33333333334,213575.0,224741.66666666666,230550.0,245325.0,261716.66666666666,271658.3333333333,291791.6666666667,314858.3333333333,328650.0
95020,0.450896191187453,True,463920.0,361550.0,394116.6666666667,373050.0,378566.6666666667,487766.6666666667,552391.6666666666,613066.6666666666,647925.0,699091.6666666666,756858.3333333334,763475.0
27215,-0.0405927835051546,False,150510.0,136333.33333333334,129258.33333333333,139016.66666666666,131658.33333333334,134666.66666666666,129516.66666666667,141441.66666666666,144316.66666666666,148883.33333333334,162216.66666666666,173150.0
19147,0.537388193202147,True,282480.0,269200.0,277800.0,274975.0,290841.6666666667,294108.3333333333,313691.6666666667,307366.6666666667,336716.6666666667,381508.3333333333,377741.6666666667,414925.0
87109,0.0315880571181307,True,208610.0,199258.33333333334,196366.66666666666,196158.33333333334,188266.66666666666,185916.66666666666,195425.0,208883.33333333334,213350.0,219708.33333333334,227708.33333333334,236741.66666666666
65802,0.110792741165234,True,87430.0,98175.0,84433.33333333333,77391.66666666667,79450.0,80775.0,90033.33333333333,99341.66666666667,102491.66666666667,105233.33333333333,116675.0,120675.0
30016,-0.374210404871755,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,181548.95416666666,114916.66666666667,125875.0,142316.66666666666,158508.33333333334
85248,0.178418803418803,True,274470.0,244683.33333333334,241683.33333333334,222000.0,202275.0,225166.66666666666,236300.0,248100.0,260541.66666666666,280458.3333333333,310991.6666666667,326258.3333333333
76549,0.297348484848485,True,106310.0,107758.33333333333,105466.66666666667,101233.33333333333,103125.0,97508.33333333333,98325.0,104616.66666666667,111800.0,115833.33333333333,126175.0,134641.66666666666
28412,-0.224169457434479,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,226063.07083333342,171308.33333333334,184883.33333333334,191916.66666666666,218625.0
43235,-0.0384752155566614,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,224864.93916666668,211558.33333333334,214583.33333333334,241291.66666666666,251000.0
98661,0.14944735722369,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,244729.73750000002,239558.33333333334,269950.0,294575.0,310516.6666666667
11434,0.705044528922119,True,251217.92599999998,226411.61916666682,228156.0383333334,249533.33333333334,277100.0,267916.6666666667,297175.0,324066.6666666667,352491.6666666667,373083.3333333333,427808.3333333333,460483.3333333333
90255,0.695388428344473,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,307315.23666666675,349558.3333333333,379066.6666666667,404933.3333333333,438241.6666666667
60630,0.0286998616874136,True,276010.0,233341.66666666666,214350.0,186066.66666666666,167525.0,181575.0,229983.33333333334,240133.33333333334,238358.33333333334,265450.0,277775.0,295541.6666666667
73072,0.516594516594517,True,163050.0,169433.33333333334,175791.66666666666,175033.33333333334,176608.33333333334,177858.33333333334,180675.0,195166.66666666666,192016.66666666666,197241.66666666666,195183.33333333334,206233.33333333334
94115,4.64361939915063,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,393266.66333333333,1039775.0,1212900.0,1396575.0,1304916.6666666667,1400383.3333333333,1587766.6666666667,1709558.3333333333
92234,0.0948672566371681,True,222310.0,157333.33333333334,158441.66666666666,142041.66666666666,150833.33333333334,189608.33333333334,213008.33333333334,240366.66666666666,238700.0,248375.0,275175.0,309233.3333333333
78681,0.64193046185781,True,189810.0,193466.66666666666,196666.66666666666,197758.33333333334,202741.66666666666,221616.66666666666,237666.66666666666,258683.33333333334,272050.0,289833.3333333333,302358.3333333333,319125.0
93003,0.0411452810180276,True,397950.0,359766.6666666667,359266.6666666667,327750.0,351833.3333333333,402283.3333333333,453875.0,473241.6666666667,507025.0,531991.6666666666,553033.3333333334,550725.0
75061,-0.202628925376652,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,147737.72500000003,124991.66666666667,143166.66666666666,161933.33333333334,172733.33333333334,206583.33333333334,212258.33333333334
91786,0.341584158415842,True,335240.0,265133.3333333333,265566.6666666667,256450.0,264766.6666666667,329716.6666666667,360300.0,388491.6666666667,396741.6666666667,418816.6666666667,443708.3333333333,472083.3333333333
72701,0.562039312039312,True,166700.0,166250.0,165141.66666666666,155083.33333333334,163375.0,163366.66666666666,178241.66666666666,185000.0,185975.0,209508.33333333334,213100.0,229308.33333333334
85207,0.0472312703583062,True,251590.0,178500.0,169916.66666666666,143100.0,160900.0,189816.66666666666,189225.0,217525.0,240791.66666666666,258275.0,298950.0,314150.0
84043,0.53369384359401,True,237210.0,223608.33333333334,215958.33333333334,192116.66666666666,201358.33333333334,230433.33333333334,245958.33333333334,261658.33333333334,278775.0,310508.3333333333,335000.0,361841.6666666667
47401,-0.146920652813307,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,267540.0775000003,225177.03416666665,213108.33333333334,214908.33333333334
21207,-0.114427860696517,False,183100.0,164133.33333333334,150041.66666666666,124158.33333333333,122291.66666666667,125258.33333333333,126975.0,124741.66666666667,132750.0,148325.0,174466.66666666666,190233.33333333334
40324,0.567242674680691,True,134380.0,131591.66666666666,134641.66666666666,138483.33333333334,136875.0,137025.0,142208.33333333334,149233.33333333334,163641.66666666666,165841.66666666666,190916.66666666666,197408.33333333334
98125,0.8125,True,336920.0,349533.3333333333,330791.6666666667,303583.3333333333,296308.3333333333,339900.0,374583.3333333333,418783.3333333333,455258.3333333333,552816.6666666666,616675.0,615466.6666666666
75126,-0.10755347353521,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,208331.60583333333,192408.33333333334,209716.66666666666,220116.66666666666,228308.33333333334
33020,-0.0273335610439924,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,174659.02749999997,190450.0,195450.0,236733.33333333334
33614,-0.314045470503342,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,111650.0,142300.0,163616.66666666666,178450.0
78250,0.551174496644295,True,119180.0,120333.33333333333,117808.33333333333,112400.0,112875.0,120191.66666666667,130775.0,139216.66666666666,149083.33333333334,158983.33333333334,167600.0,179391.66666666666
75149,-0.366782635196643,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,242848.43583333358,139933.33333333334,153325.0,165716.66666666666
97301,0.458637469586375,True,152660.0,142025.0,124850.0,109775.0,106300.0,117991.66666666667,129533.33333333333,141183.33333333334,161658.33333333334,187616.66666666666,221816.66666666666,238850.0
97501,0.170008718395815,True,185130.0,147600.0,131691.66666666666,115641.66666666667,120400.0,140208.33333333334,162433.33333333334,182725.0,202558.33333333334,215625.0,237191.66666666666,248966.66666666666
33176,0.128649602133374,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,241592.36083333328,260400.0,284641.6666666667,308941.6666666667
75025,0.633567662565905,True,233160.0,223600.0,236558.33333333334,225575.0,238275.0,253558.33333333334,281800.0,303875.0,327108.3333333333,354866.6666666667,355983.3333333333,358600.0
17602,0.622676579925651,True,117100.0,123225.0,134908.33333333334,123383.33333333333,129916.66666666667,123200.0,134216.66666666666,132225.0,147316.66666666666,142875.0,159350.0,173275.0
19464,0.0628019323671498,True,146950.0,141141.66666666666,130600.0,116966.66666666667,116550.0,119200.0,111491.66666666667,114941.66666666667,117466.66666666667,129391.66666666667,134608.33333333334,142650.0
80123,0.516379179174257,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,270464.9391666667,328566.6666666667,352050.0,374000.0,393108.3333333333
37087,0.0235466612305296,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,256998.43583333364,229091.66666666666,242525.0,257891.66666666666
19149,0.402429149797571,True,120590.0,117683.33333333333,118600.0,106983.33333333333,101975.0,101150.0,104558.33333333333,106383.33333333333,119175.0,137058.33333333334,151533.33333333334,161858.33333333334
93312,0.0942136498516321,True,244610.0,201591.66666666666,198733.33333333334,182900.0,196983.33333333334,240100.0,259966.66666666666,260283.33333333334,263791.6666666667,269241.6666666667,276041.6666666667,294658.3333333333
55106,0.21003717472119,True,116920.0,106083.33333333333,105175.0,87583.33333333333,81525.0,107408.33333333333,121950.0,135616.66666666666,146658.33333333334,162891.66666666666,177508.33333333334,188958.33333333334
15237,0.526007802340702,True,152110.0,159266.66666666666,165166.66666666666,166733.33333333334,173300.0,174675.0,178383.33333333334,193066.66666666666,198125.0,213858.33333333334,218791.66666666666,234366.66666666666
12065,0.254604993860008,True,241990.0,249541.66666666666,243041.66666666666,250950.0,252541.66666666666,254033.33333333334,256383.33333333334,261450.0,257133.33333333334,273666.6666666667,285383.3333333333,301016.6666666667
87112,0.174621653084983,True,168490.0,162158.33333333334,158383.33333333334,150341.66666666666,149633.33333333334,154766.66666666666,156733.33333333334,156408.33333333334,167800.0,170158.33333333334,177425.0,185191.66666666666
15642,0.106563161609033,True,125330.0,114400.0,123441.66666666667,136066.66666666666,144266.66666666666,141808.33333333334,149200.0,143458.33333333334,149583.33333333334,158458.33333333334,157000.0,158616.66666666666
43016,0.131249321519664,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,209824.28000000014,206175.0,220858.33333333334,217500.0,237466.66666666666,252941.66666666666,271275.0,278508.3333333333
7024,0.614054350401989,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,382832.6575,419575.0,457283.3333333333,436466.6666666667
55337,0.23780487804878,True,203740.0,185816.66666666666,174525.0,138800.0,151000.0,183083.33333333334,193458.33333333334,214475.0,214966.66666666666,229375.0,245325.0,259716.66666666666
80918,0.600414078674948,True,189980.0,183375.0,181416.66666666666,173383.33333333334,179083.33333333334,191358.33333333334,201225.0,206808.33333333334,227550.0,252358.33333333334,276466.6666666667,299750.0
96789,0.266524520255864,True,470310.0,398533.3333333333,410500.0,378966.6666666667,406025.0,402066.6666666667,411658.3333333333,425983.3333333333,452900.0,454750.0,472341.6666666667,522508.3333333333
80012,1.51194852941176,True,112290.0,111408.33333333333,109350.0,108125.0,128716.66666666667,143908.33333333334,154225.0,186716.66666666666,204716.66666666666,229000.0,252575.0,274583.3333333333
85122,0.289921465968586,True,133110.0,105900.0,93425.0,86808.33333333333,99408.33333333333,122616.66666666667,126841.66666666667,141033.33333333334,146558.33333333334,158933.33333333334,173183.33333333334,186691.66666666666
22314,0.263711495116454,True,531600.0,529891.6666666666,523458.3333333333,548591.6666666666,520783.3333333333,539475.0,585500.0,580275.0,599391.6666666666,623233.3333333334,646191.6666666666,662175.0
28806,0.448888888888889,True,168990.0,166475.0,151891.66666666666,153058.33333333334,151325.0,163550.0,167016.66666666666,186183.33333333334,215316.66666666666,231916.66666666666,245650.0,259366.66666666666
32935,-0.352669872813929,False,251217.92599999998,226411.61916666682,224630.49916666676,161362.58749999982,67308.33333333333,77325.0,83633.33333333333,103158.33333333333,129850.0,146841.66666666666,155233.33333333334,160258.33333333334
92057,0.376415354874344,True,271520.0,228550.0,253491.66666666666,251216.66666666666,281458.3333333333,329350.0,350483.3333333333,373433.3333333333,400633.3333333333,444275.0,448425.0,465983.3333333333
57701,-0.320730463210944,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,156050.9591666667,146950.0,152700.0,158750.0,163583.33333333334,167550.0,180275.0
29651,0.424150943396226,True,124110.0,129933.33333333333,128550.0,120350.0,129691.66666666667,133016.66666666666,136808.33333333334,145733.33333333334,156783.33333333334,169566.66666666666,174633.33333333334,195608.33333333334
32164,-0.206714198697964,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,267540.0775000003,220843.7008333333,192916.66666666666,207841.66666666666
55303,-0.00876413685621066,False,251217.92599999998,226411.61916666682,224630.49916666676,180794.16749999984,142141.66666666666,161833.33333333334,176241.66666666666,198375.0,211441.66666666666,222791.66666666666,235666.66666666666,251608.33333333334
75024,0.397408207343413,True,278280.0,277291.6666666667,265458.3333333333,280916.6666666667,283616.6666666667,296150.0,336175.0,366566.6666666667,389358.3333333333,411850.0,410658.3333333333,410341.6666666667
46360,-0.508281647507539,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,134625.95916666667,102716.66666666667,104191.66666666667,114633.33333333333,112608.33333333333,117383.33333333333,121433.33333333333
11224,0.511179740401678,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,253650.79916666687,297116.6666666667,325866.6666666667,385683.3333333333,414458.3333333333,410850.0,390475.0
43615,0.192491096796726,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,160306.3858333334,72408.33333333333,76983.33333333333,78758.33333333333,99091.66666666667,92491.66666666667,98433.33333333333,121265.82916666663
62704,0.167128347183749,True,108540.0,111875.0,115650.0,119250.0,110158.33333333333,111683.33333333333,123866.66666666667,110358.33333333333,113783.33333333333,118566.66666666667,123141.66666666667,125508.33333333333
28117,0.520835840979325,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,267540.0775000003,290027.0341666667,369566.6666666667,375300.0
78216,-0.0748712869647137,False,251217.92599999998,187133.68833333335,151508.33333333334,142883.33333333334,138466.66666666666,146966.66666666666,164975.0,175891.66666666666,188325.0,195241.66666666666,209708.33333333334,237608.33333333334
54956,-0.290276607542982,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,167219.30333333337,136650.0,136591.66666666666,142608.33333333334,139458.33333333334,162783.33333333334,173075.0,173783.33333333334
28262,0.522727272727273,True,122670.0,114966.66666666667,113675.0,101625.0,92566.66666666667,114183.33333333333,128466.66666666667,137441.66666666666,150041.66666666666,166600.0,183066.66666666666,196491.66666666666
70001,0.421798365122616,True,181520.0,175441.66666666666,178666.66666666666,170275.0,174700.0,176758.33333333334,180225.0,193758.33333333334,209741.66666666666,215900.0,226741.66666666666,249683.33333333334
34655,-0.074499898480958,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,198346.88500000018,166283.33333333334,191558.33333333334,206991.66666666666,229250.0,231108.33333333334
27360,0.496644295302013,True,102310.0,104233.33333333333,91500.0,79458.33333333333,81741.66666666667,83691.66666666667,89841.66666666667,99050.0,111458.33333333333,114325.0,124250.0,130483.33333333333
7083,0.0777642770352369,True,316020.0,292675.0,288558.3333333333,265275.0,240008.33333333334,256433.33333333334,258116.66666666666,260075.0,280891.6666666667,293291.6666666667,309391.6666666667,340791.6666666667
70301,-0.348584599492616,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,174934.02749999997,184950.0,179333.33333333334,182891.66666666666
19335,0.155495066349098,True,285340.0,272400.0,288966.6666666667,277408.3333333333,275650.0,275708.3333333333,297558.3333333333,293500.0,302391.6666666667,325808.3333333333,316058.3333333333,328266.6666666667
14120,0.639620653319283,True,102420.0,104208.33333333333,113000.0,112116.66666666667,113900.0,120358.33333333333,124941.66666666667,121208.33333333333,126000.0,133941.66666666666,137725.0,149916.66666666666
20171,0.063947733122154,True,468860.0,435091.6666666667,460183.3333333333,469283.3333333333,501833.3333333333,506258.3333333333,497016.6666666667,528166.6666666666,549841.6666666666,534000.0,545400.0,561708.3333333334
27513,0.651326475365458,True,207280.0,200858.33333333334,205600.0,197916.66666666666,192191.66666666666,218525.0,223458.33333333334,255825.0,282558.3333333333,285283.3333333333,302208.3333333333,301541.6666666667
80014,0.910127431254192,True,140270.0,131741.66666666666,131025.0,124383.33333333333,130566.66666666667,152858.33333333334,168575.0,200766.66666666666,227733.33333333334,253341.66666666666,276341.6666666667,272275.0
58201,0.174361759913091,True,154610.0,156091.66666666666,153758.33333333334,164350.0,169241.66666666666,181091.66666666666,200625.0,212133.33333333334,227916.66666666666,220033.33333333334,227400.0,227591.66666666666
53511,-0.614498753861651,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,255628.10250000004,187828.56416666674,84100.0,93200.0,95566.66666666667
76133,0.839641434262948,True,98980.0,96375.0,92375.0,90441.66666666667,85958.33333333333,98775.0,114025.0,123208.33333333333,134400.0,158291.66666666666,171608.33333333334,183208.33333333334
89502,0.0146333376203943,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,206158.69833333333,211666.66666666666,231616.66666666666,265058.3333333333,289166.6666666667
33322,-0.389808721189492,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,244018.62500000032,195631.60833333337,132716.66666666666,126283.33333333333,129366.66666666667,150616.66666666666
37918,-0.332614894691124,False,251217.92599999998,226411.61916666682,224630.49916666676,133250.42416666666,116108.33333333333,121708.33333333333,127150.0,133716.66666666666,140341.66666666666,146891.66666666666,155775.0,168383.33333333334
8054,-0.0549496644295302,False,222990.0,216708.33333333334,212375.0,214441.66666666666,197058.33333333334,202308.33333333334,200533.33333333334,201800.0,217925.0,218608.33333333334,218166.66666666666,225916.66666666666
7601,0.0202041648767289,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,210517.62583333338,195883.33333333334,211975.0,204250.0,224200.0,243800.0,249425.0
67212,0.238636363636364,True,127760.0,127741.66666666667,127166.66666666667,124450.0,126108.33333333333,125983.33333333333,127050.0,133741.66666666666,134516.66666666666,141825.0,147091.66666666666,159275.0
14075,0.446286950252343,True,135140.0,135408.33333333334,141625.0,150083.33333333334,144333.33333333334,149175.0,155766.66666666666,152500.0,154308.33333333334,170600.0,173966.66666666666,180841.66666666666
10306,0.405189620758483,True,414970.0,372666.6666666667,383558.3333333333,390933.3333333333,367833.3333333333,395533.3333333333,391891.6666666667,400141.6666666667,417425.0,475950.0,526375.0,535475.0
98003,0.404591245563811,True,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,200949.9966666667,177566.66666666666,203141.66666666666,229116.66666666666,253250.0,301583.3333333333,310883.3333333333,350275.0
73120,0.406794425087108,True,112490.0,118725.0,118883.33333333333,121508.33333333333,125566.66666666667,130733.33333333333,134133.33333333334,140433.33333333334,147258.33333333334,151291.66666666666,155075.0,170591.66666666666
98391,0.392150395778364,True,288050.0,275333.3333333333,257233.33333333334,224991.66666666666,243358.33333333334,237666.66666666666,250075.0,291383.3333333333,317816.6666666667,355841.6666666667,401341.6666666667,425983.3333333333
33125,-0.256851644004975,False,251217.92599999998,226411.61916666682,224630.49916666676,211956.01999999984,212173.5833333333,231262.91083333353,237495.2466666669,197016.66666666666,214408.33333333334,239833.33333333334,216091.66666666666,247133.33333333334
